timestamp,app_name,minutes_away
2023-11-05 07:21:43,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,4
2023-11-05 07:21:58,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,4
2023-11-05 07:22:14,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,4
2023-11-05 07:22:29,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,5
2023-11-05 07:22:44,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,5
2023-11-05 07:22:59,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,5
2023-11-05 07:23:14,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,5
2023-11-05 07:23:30,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,6
2023-11-05 07:23:45,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,6
2023-11-05 07:24:00,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,6
2023-11-05 07:24:15,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,6
2023-11-05 07:24:31,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,7
2023-11-05 07:24:46,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,7
2023-11-05 07:25:01,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,7
2023-11-05 07:25:16,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,7
2023-11-05 07:25:32,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,8
2023-11-05 07:25:47,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,8
2023-11-05 07:26:02,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,8
2023-11-05 07:26:17,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,8
2023-11-05 07:26:32,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,9
